"","name","year","year_prod","cum","investmentMillNOK","lon","lat","recoverable_oil","remaining_oil","oil_price_nom","oil_price_real","oil_price_real_l1","oil_price_real_l2","oil_price_real_l3","oil_price_real_l4","oil_price_real_l5","oil_price_real_l6","oil_price_real_l7","oil_price_real_l8","diff_oil_price","pos_price_diff","neg_price_diff","diff_oil_price_3yr","pos_diff_3yr","neg_diff_3yr","deflator","bond_index","init_year","tot.prod","producing_from","producing_to","approved_at","shutdown","investmentMillNOK_real"
"1210","SNORRE",1993,6.90873,8.46675,1513,2.1934638806552,61.4925806128278,249.9,64.1,16.9716342,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,-4.417841873697,1e-07,4.417841873697,-13.972612269638,1e-06,13.972612269638,0.63737796914,697.73,1988,189.91968,1992-08-03,NA,1988-05-27,NA,2373.78772605124
"1211","SNORRE",1994,9.87183,18.33858,853,2.1934638806552,61.4925806128278,249.9,64.1,15.8173152,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,-2.337829279458,1e-07,2.337829279458,-8.752377624155,1e-06,8.752377624155,0.6418274807,674.41,1988,189.91968,1992-08-03,NA,1988-05-27,NA,1329.01757193333
"1216","SNORRE",1995,11.37433,29.71291,816,2.1934638806552,61.4925806128278,249.9,64.1,17.0166797,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,1.074684855909,1.074684855909,1e-07,-5.680986297246,1e-06,5.680986297246,0.66338741206,819.75,1988,189.91968,1992-08-03,NA,1988-05-27,NA,1230.05047302013
"1222","SNORRE",1996,11.48196,41.19487,941,2.1934638806552,61.4925806128278,249.9,64.1,20.6684884,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,4.376890751127,4.376890751127,1e-07,3.113746327578,3.113746327578,1e-06,0.67290533329,847.54,1988,189.91968,1992-08-03,NA,1988-05-27,NA,1398.41364519912
"1223","SNORRE",1997,10.7701,51.96497,620,2.1934638806552,61.4925806128278,249.9,64.1,19.0925875,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,-2.785315667182,1e-07,2.785315667182,2.666259939854,2.666259939854,1e-06,0.68551886056,935.57,1988,189.91968,1992-08-03,NA,1988-05-27,NA,904.424423120208
"1205","SNORRE",1998,10.09112,62.05609,1249,2.1934638806552,61.4925806128278,249.9,64.1,12.7156615,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,-8.928681947696,1e-07,8.928681947696,-7.337106863751,1e-06,7.337106863751,0.69929048414,1017.16,1988,189.91968,1992-08-03,NA,1988-05-27,NA,1786.09609071979
"1201","SNORRE",1999,9.39874,71.45483,5611,2.1934638806552,61.4925806128278,249.9,64.1,17.9700778,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,6.509717132017,6.509717132017,1e-07,-5.204280482861,1e-06,5.204280482861,0.70720812024,997.97,1988,189.91968,1992-08-03,NA,1988-05-27,NA,7934.01523457598
"1213","SNORRE",2000,8.58745,80.04228,5796,2.1934638806552,61.4925806128278,249.9,64.1,28.4954492,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,12.56333717852,12.56333717852,1e-07,10.144372362841,10.144372362841,1e-06,0.73402927585,1089.13,1988,189.91968,1992-08-03,NA,1988-05-27,NA,7896.14282521399
"1214","SNORRE",2001,11.54511,91.58739,2962,2.1934638806552,61.4925806128278,249.9,64.1,24.4438911,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,-5.98687980578,1e-07,5.98687980578,13.086174504757,13.086174504757,1e-06,0.75789533722,1205.7,1988,189.91968,1992-08-03,NA,1988-05-27,NA,3908.19134851096
"1215","SNORRE",2002,12.64045,104.22784,2243,2.1934638806552,61.4925806128278,249.9,64.1,25.0232558,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,0.233813265430001,0.233813265430001,1e-07,6.81027063817,6.81027063817,1e-06,0.75298305701,1328.32,1988,189.91968,1992-08-03,NA,1988-05-27,NA,2978.81868538539
"1220","SNORRE",2003,13.59823,117.82607,1685,2.1934638806552,61.4925806128278,249.9,64.1,28.8307031,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,3.836311721318,3.836311721318,1e-07,-1.916754819032,1e-06,1.916754819032,0.75504974539,1438.7,1988,189.91968,1992-08-03,NA,1988-05-27,NA,2231.64104125306
"1217","SNORRE",2004,11.53883,129.3649,1705,2.1934638806552,61.4925806128278,249.9,64.1,38.265,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,10.004167723079,10.004167723079,1e-07,14.074292709827,14.074292709827,1e-06,0.78327904719,1516.6,1988,189.91968,1992-08-03,NA,1988-05-27,NA,2176.74659639711
"1218","SNORRE",2005,8.95583,138.32073,1554,2.1934638806552,61.4925806128278,249.9,64.1,54.5210895,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,16.702729551259,16.702729551259,1e-07,30.543208995656,30.543208995656,1e-06,0.81315690914,1546.51,1988,189.91968,1992-08-03,NA,1988-05-27,NA,1911.0702774985
"1219","SNORRE",2006,8.31522,146.63595,1724,2.1934638806552,61.4925806128278,249.9,64.1,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,1988,189.91968,1992-08-03,NA,1988-05-27,NA,2021.42596545992
"1200","SNORRE",2007,8.38165,155.0176,3170,2.1934638806552,61.4925806128278,249.9,64.1,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,1988,189.91968,1992-08-03,NA,1988-05-27,NA,3491.06320061767
"1221","SNORRE",2008,8.47179,163.48939,2928,2.1934638806552,61.4925806128278,249.9,64.1,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,1988,189.91968,1992-08-03,NA,1988-05-27,NA,3058.73520916508
"1203","SNORRE",2009,6.00581,169.4952,3714,2.1934638806552,61.4925806128278,249.9,64.1,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,1988,189.91968,1992-08-03,NA,1988-05-27,NA,3776.889995204
"1204","SNORRE",2010,5.83022,175.32542,3905,2.1934638806552,61.4925806128278,249.9,64.1,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,1988,189.91968,1992-08-03,NA,1988-05-27,NA,3906.07904081999
"1207","SNORRE",2011,5.51652,180.84194,2988,2.1934638806552,61.4925806128278,249.9,64.1,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,1988,189.91968,1992-08-03,NA,1988-05-27,NA,2887.07210409478
"1206","SNORRE",2012,4.45017,185.29211,0,2.1934638806552,61.4925806128278,249.9,64.1,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,1988,189.91968,1992-08-03,NA,1988-05-27,NA,0
"1202","SNORRE",2013,4.62757,189.91968,0,2.1934638806552,61.4925806128278,249.9,64.1,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,1988,189.91968,1992-08-03,NA,1988-05-27,NA,0
"1224","STATFJORD",1974,NA,NA,85,1.86633830680956,61.2622243167665,570.4,4.3,11.58,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,11.276547984,11.747548944,12.08902464,35.0852758168,35.0852758168,1e-07,39.1889807088,39.1889807088,1e-06,0.18944916643,97.16,1974,567.61774,1979-11-24,NA,1976-06-16,NA,448.669168631084
"1225","STATFJORD",1975,NA,NA,627,1.86633830680956,61.2622243167665,570.4,4.3,11.53,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,11.276547984,11.747548944,-4.49533346800001,1e-07,4.49533346800001,33.8086887704,33.8086887704,1e-06,0.21591837017,112.42,1974,567.61774,1979-11-24,NA,1976-06-16,NA,2903.87519832769
"1226","STATFJORD",1976,NA,NA,1450,1.86633830680956,61.2622243167665,570.4,4.3,12.8,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,11.276547984,2.3012103848,2.3012103848,1e-07,32.8911527336,32.8911527336,1e-06,0.23929077549,133.56,1974,567.61774,1979-11-24,NA,1976-06-16,NA,6059.57332467501
"1252","STATFJORD",1977,NA,NA,1621,1.86633830680956,61.2622243167665,570.4,4.3,13.92,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,1.0128265088,1.0128265088,1e-07,-1.1812965744,1e-06,1.1812965744,0.26271777079,138.64,1974,567.61774,1979-11-24,NA,1976-06-16,NA,6170.11934565981
"1227","STATFJORD",1978,NA,NA,2379,1.86633830680956,61.2622243167665,570.4,4.3,14.02,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,-3.164019850444,1e-07,3.164019850444,0.150017043156005,0.150017043156005,1e-06,0.27798832517,139.11,1974,567.61774,1979-11-24,NA,1976-06-16,NA,8557.91335317825
"1228","STATFJORD",1979,0.25939,0.25939,3289,1.86633830680956,61.2622243167665,570.4,4.3,31.61,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,48.052733424597,48.052733424597,1e-07,45.901540082953,45.901540082953,1e-06,0.28829332252,136.04,1974,567.61774,1979-11-24,NA,1976-06-16,NA,11408.5195288276
"1229","STATFJORD",1980,3.42919,3.68858,3037,1.86633830680956,61.2622243167665,570.4,4.3,36.83,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,2.522160071144,2.522160071144,1e-07,47.410873645297,47.410873645297,1e-06,0.31537538189,136.77,1974,567.61774,1979-11-24,NA,1976-06-16,NA,9629.79412597042
"1256","STATFJORD",1981,7.92817,11.61675,3590,1.86633830680956,61.2622243167665,570.4,4.3,35.93,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,-11.2727303609,1e-07,11.2727303609,39.302163134841,39.302163134841,1e-06,0.34808704606,139.91,1974,567.61774,1979-11-24,NA,1976-06-16,NA,10313.5122109117
"1247","STATFJORD",1982,11.39665,23.0134,5375,1.86633830680956,61.2622243167665,570.4,4.3,32.97,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,-11.690308342254,1e-07,11.690308342254,-20.44087863201,1e-06,20.44087863201,0.38480464028,189.62,1974,567.61774,1979-11-24,NA,1976-06-16,NA,13968.1267774966
"1251","STATFJORD",1983,19.04413,42.05753,4015,1.86633830680956,61.2622243167665,570.4,4.3,29.55,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,-9.806258325738,1e-07,9.806258325738,-32.769297028892,1e-06,32.769297028892,0.41323660707,207.3,1974,567.61774,1979-11-24,NA,1976-06-16,NA,9715.9833647552
"1249","STATFJORD",1984,22.43673,64.49426,3192,1.86633830680956,61.2622243167665,570.4,4.3,28.78,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,-4.293442914295,1e-07,4.293442914295,-25.790009582287,1e-06,25.790009582287,0.43686986038,240.9,1974,567.61774,1979-11-24,NA,1976-06-16,NA,7306.52372590666
"1250","STATFJORD",1985,28.76176,93.25602,1929,1.86633830680956,61.2622243167665,570.4,4.3,27.56,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,-4.549364171297,1e-07,4.549364171297,-18.64906541133,1e-06,18.64906541133,0.47093857886,301.98,1974,567.61774,1979-11-24,NA,1976-06-16,NA,4096.07555335459
"1253","STATFJORD",1986,34.28077,127.53679,869,1.86633830680956,61.2622243167665,570.4,4.3,14.43,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,-27.142137923642,1e-07,27.142137923642,-35.984945009234,1e-06,35.984945009234,0.50415692049,351.2,1974,567.61774,1979-11-24,NA,1976-06-16,NA,1723.66968434233
"1254","STATFJORD",1987,34.95915,162.49594,307,1.86633830680956,61.2622243167665,570.4,4.3,18.4350394,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,6.67680766055,6.67680766055,1e-07,-25.014694434389,1e-06,25.014694434389,0.55329170384,357.67,1974,567.61774,1979-11-24,NA,1976-06-16,NA,554.861021535898
"1255","STATFJORD",1988,34.58598,197.08192,299,1.86633830680956,61.2622243167665,570.4,4.3,14.9238417,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,-7.877876661437,1e-07,7.877876661437,-28.343206924529,1e-06,28.343206924529,0.59988955903,392.57,1974,567.61774,1979-11-24,NA,1976-06-16,NA,498.425077581734
"1260","STATFJORD",1989,33.99263,231.07455,310,1.86633830680956,61.2622243167665,570.4,4.3,18.2261133,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,4.542602916535,4.542602916535,1e-07,3.341533915648,3.341533915648,1e-06,0.62060750447,447.98,1974,567.61774,1979-11-24,NA,1976-06-16,NA,499.510556619422
"1257","STATFJORD",1990,33.31372,264.38827,406,1.86633830680956,61.2622243167665,570.4,4.3,23.7258203,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,7.532540048975,7.532540048975,1e-07,4.197266304073,4.197266304073,1e-06,0.61968307593,481,1974,567.61774,1979-11-24,NA,1976-06-16,NA,655.173613367911
"1258","STATFJORD",1991,34.85774,299.24601,764,1.86633830680956,61.2622243167665,570.4,4.3,20.0033852,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,-7.558063924941,1e-07,7.558063924941,4.517079040569,4.517079040569,1e-06,0.62105428404,568.73,1974,567.61774,1979-11-24,NA,1976-06-16,NA,1230.16621837004
"1259","STATFJORD",1992,36.98937,336.23538,820,1.86633830680956,61.2622243167665,570.4,4.3,19.3208366,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,-1.996706471,1e-07,1.996706471,-2.022230346966,1e-06,2.022230346966,0.62557077626,620.59,1974,567.61774,1979-11-24,NA,1976-06-16,NA,1310.80291969904
"1230","STATFJORD",1993,33.30415,369.53953,445,1.86633830680956,61.2622243167665,570.4,4.3,16.9716342,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,-4.417841873697,1e-07,4.417841873697,-13.972612269638,1e-06,13.972612269638,0.63737796914,697.73,1974,567.61774,1979-11-24,NA,1976-06-16,NA,698.172860603307
"1261","STATFJORD",1994,31.73091,401.27044,409,1.86633830680956,61.2622243167665,570.4,4.3,15.8173152,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,-2.337829279458,1e-07,2.337829279458,-8.752377624155,1e-06,8.752377624155,0.6418274807,674.41,1974,567.61774,1979-11-24,NA,1976-06-16,NA,637.242892052441
"1262","STATFJORD",1995,25.87795,427.14839,604,1.86633830680956,61.2622243167665,570.4,4.3,17.0166797,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,1.074684855909,1.074684855909,1e-07,-5.680986297246,1e-06,5.680986297246,0.66338741206,819.75,1974,567.61774,1979-11-24,NA,1976-06-16,NA,910.478536402152
"1263","STATFJORD",1996,21.60922,448.75761,710,1.86633830680956,61.2622243167665,570.4,4.3,20.6684884,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,4.376890751127,4.376890751127,1e-07,3.113746327578,3.113746327578,1e-06,0.67290533329,847.54,1974,567.61774,1979-11-24,NA,1976-06-16,NA,1055.12612974642
"1243","STATFJORD",1997,19.15453,467.91214,914,1.86633830680956,61.2622243167665,570.4,4.3,19.0925875,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,-2.785315667182,1e-07,2.785315667182,2.666259939854,2.666259939854,1e-06,0.68551886056,935.57,1974,567.61774,1979-11-24,NA,1976-06-16,NA,1333.29664956753
"1231","STATFJORD",1998,16.59559,484.50773,1742,1.86633830680956,61.2622243167665,570.4,4.3,12.7156615,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,-8.928681947696,1e-07,8.928681947696,-7.337106863751,1e-06,7.337106863751,0.69929048414,1017.16,1974,567.61774,1979-11-24,NA,1976-06-16,NA,2491.0963891384
"1232","STATFJORD",1999,12.51925,497.02698,1595,1.86633830680956,61.2622243167665,570.4,4.3,17.9700778,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,6.509717132017,6.509717132017,1e-07,-5.204280482861,1e-06,5.204280482861,0.70720812024,997.97,1974,567.61774,1979-11-24,NA,1976-06-16,NA,2255.34740672762
"1233","STATFJORD",2000,10.88599,507.91297,966,1.86633830680956,61.2622243167665,570.4,4.3,28.4954492,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,12.56333717852,12.56333717852,1e-07,10.144372362841,10.144372362841,1e-06,0.73402927585,1089.13,1974,567.61774,1979-11-24,NA,1976-06-16,NA,1316.02380420233
"1234","STATFJORD",2001,10.12624,518.03921,1162,1.86633830680956,61.2622243167665,570.4,4.3,24.4438911,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,-5.98687980578,1e-07,5.98687980578,13.086174504757,13.086174504757,1e-06,0.75789533722,1205.7,1974,567.61774,1979-11-24,NA,1976-06-16,NA,1533.193229902
